timestamp,ticker,strike_price,crypto_price,mins_left,yes_ask,no_ask,yes_bid,no_bid,yes_depth_1,yes_depth_3,yes_depth_all,no_depth_1,no_depth_3,no_depth_all,yes_levels,no_levels,spread
2026-03-05T22:45:49.376935+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.18,69,32,68,31,0,0,0,0,0,0,0,0,1
2026-03-05T22:45:49.589602+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.18,69,32,68,31,107249,107922,248296,19385,57719,162416,62,30,1
2026-03-05T22:45:50.518862+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.16,69,32,68,31,107249,107922,249047,19385,57719,162592,62,30,1
2026-03-05T22:45:51.604233+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.14,69,32,68,31,107229,107902,246667,19365,59699,148192,60,28,1
2026-03-05T22:45:52.509832+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.13,71,30,70,29,107229,107902,247860,19365,67699,157729,63,28,1
2026-03-05T22:45:53.650205+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.11,71,30,70,29,0,0,0,0,0,0,0,0,1
2026-03-05T22:45:53.707732+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.11,71,30,70,29,107229,107902,248253,27365,57699,162724,62,28,1
2026-03-05T22:45:54.582369+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.09,71,30,70,29,107229,107902,248257,27365,57699,162744,63,28,1
2026-03-05T22:45:55.585702+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.08,71,30,70,29,107229,107902,242984,27365,67699,157510,65,27,1
2026-03-05T22:45:56.612353+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.06,71,30,70,29,107228,107901,242793,27365,67700,157677,64,29,1
2026-03-05T22:45:56.753335+00:00,KXBTC15M-26MAR051800-00,71258.45,71329.8,14.06,71,30,70,29,107228,107901,242739,27365,67700,157667,64,29,1
